AdvNum,Parcel,Face Amount
002805,10727000600,160.22
002806,10727000660,170.12
002807,10727000670,167.57
002810,10732010030,1304.65
002811,10732010040,800.14
002812,10732010360,810.47
002814,10732020040,185.1
002815,10732020050,185.1
002816,10732020060,231.73
002817,10732020200,185.1
002818,10734003000,1574.28
002820,10739001000,389.24
002821,10739002000,175.83
002822,10784000280,261.61
002823,10785000290,711.31
002826,10807000510,378.98
002828,10813000570,162.56
002829,10821000650,162.56
002830,10826000700,162.56
002831,10828000720,162.56
002832,10829000730,162.56
002833,10830000740,162.56
002834,10831000750,162.56
002835,10834000780,162.56
002838,10860001052,414.7
002839,10863020140,693.12
002841,10866002000,518.15
002842,10866006000,970.86
002844,10882000120,197.03
002847,10897010070,195.6
002848,10897010110,195.6
002855,10915002010,239.94
002857,10939001050,996.2
002858,10939100120,553.05
002859,10946000030,412.63
002860,10946000060,421.53
002863,10949001001,669.6
002864,10952002000,822.57
002865,10953000000,780.86
002867,10961010050,879.57
002868,10961010140,841.45
002869,10961010330,261.31
002870,10978000000,538.98
002871,10978001000,1385.52
002873,10981100040,1159.78
002875,10981100160,799.68
002876,10981100230,942.28
002882,10982000300,382.24
002884,10997004040,871.09
002885,10997004050,957.33
002887,11016000000,1042.63
002888,11016000060,856.7
002893,11016004000,1212.14
002906,11018007001,421.53
002907,11018008000,1867.41
002910,11093003000,1045.22
002911,11106000000,2345.8
002912,11106001000,440.32
002915,11130001000,577.91
002917,11130004000,841.03
002918,11130005000,989.74
002919,11132001003,587.18
002920,11138003000,599.66
002921,11145000090,70.63
002922,11149003002,582.38
002925,11149003029,981.48
002926,11149004003,3186.68
002928,11149004012,231.37
002929,11149004023,231.37
002930,11169001000,1043.92
002932,11189001000,1114.56
002934,11189031000,1184.71
002935,11199001002,2150.04
002939,11227002010,1032.01
002940,11227010050,692.36
002941,11227020040,1261.13
002942,11227030020,767.84
002943,11227030030,992.05
002946,11241002010,191.95
002948,11241002040,191.95
002950,11257002000,1307.95
002952,11269002010,935.67
002953,11269002020,935.67
002954,11271000000,1037.49
002955,11271003000,66.08
002957,11275001000,1764.96
002958,11283001000,1771.7
002960,11313001000,169.62
002961,11316000000,1233.32
002962,11318000000,1834.44
002963,11324000000,1175.23
002964,11332000000,632.8
002968,11368000030,974.81
002969,11368000300,701.52
002972,11369000240,320.25
002974,11373006000,65.76
002975,11378000000,1238.26
002976,11379006000,1128.05
002977,11381002000,767.4
002978,11383020010,96.61
002979,11388040010,77.12
002980,11389070030,77.12
002981,11390070050,77.12
002982,11393000000,683.32
002984,11438250030,103.09
002986,11446270020,103.09
002989,11467330020,118.58
002991,11473330130,1013.46
002992,11482340120,88.11
002995,11498370010,88.11
002996,11503380010,88.11
002997,11503380020,88.11
003000,11521430110,88.11
003001,11521430150,88.11
003003,11524450010,179.5
003004,11531470010,240.45
003006,11535480090,1049.71
003007,11536480040,88.11
003008,11538480120,421.53
003009,11541490030,421.53
003010,11543490090,1483.98
003014,11548500080,88.11
003016,11554510070,88.11
003018,11570560060,88.11
003019,11571570010,270.92
003020,11573570070,88.11
003021,11573570080,88.11
003022,11573570090,88.11
003023,11575580010,118.58
003025,11577580030,118.58
003026,11578590070,88.11
003027,11583600040,861.72
003029,11586600090,712.78
003030,11599700000,487.47
003031,11599700090,1528.73
003033,11606730090,1162.13
003036,11648890080,88.11
003037,11648890110,707.9
003038,11651000010,117.98
003040,11663005000,1736.61
003041,11665000030,225.4
003042,11665000040,1280.19
003043,11666000113,1433
003044,11666000116,421.53
003045,11681006000,199.01
003046,11694000080,664.13
003050,11695002060,1167.43
003052,11715000000,631.52
003054,11727003000,526.39
003055,11727003010,493.01
003058,11747002007,191.95
003059,11747002017,1315.36
003060,11749003010,326.25
003065,11771000290,122.56
003067,11773000470,1276.39
003068,11777000000,1617.25
003070,11783000060,294.28
003071,11787000000,1582.82
003072,11788020030,457.1
003073,11788020150,450.49
003074,11788020220,2615.39
003075,11789000000,1475.73
003078,11793001010,491.2
003079,11798010060,1212.75
003080,11798010170,171.25
003081,11798010210,1148.17
003084,11801001000,3384.11
003086,11803000000,1071.28
003089,11807000000,1327.14
003091,11808002000,616.31
003092,11809003000,885.11
003096,11832010010,1549.89
003097,11835001000,1275.35
003100,11841001000,854.98
003101,11841001001,1691.47
003102,11852000000,1627.52
003106,11859000000,114.45
003108,11867000080,799.55
003109,11870000100,572.19
003111,11870001030,637.62
003114,11870003010,696.03
003115,11870003030,1043.16
003116,11870003230,681.57
003119,11870007000,1002.91
003121,11875000000,893.07
003125,11884010010,591.34
003126,11886000000,523.35
003127,11886001000,1286.48
003130,11895000030,1101.18
003134,11903001011,684.39
003136,11914001000,1859.88
003137,11918000070,256.57
003139,11918000390,352.7
003142,11919000000,421.53
003143,11923002010,1375.12
003144,11929002000,2840.34
003146,11930000100,389.46
003147,11933000000,483.23
003149,11939001000,915.59
003150,11943002000,1083.33
003151,11953009000,436.07
003153,11955020111,334.43
003154,11955020112,380.94
003155,11955020113,334.43
003158,11957001015,1506.01
003159,11958003000,1188
003161,11963000000,1854.31
003162,11967000000,738.98
003165,11973000000,4687.35
003173,11994006001,174.82
003174,11994006002,38.13
003175,11996001190,1174.58
003176,11996001210,254.53
003177,11996001340,718.16
003178,11996001370,1182.38
003179,11996001380,1223.93
003180,11996001390,714.95
003181,11996001400,1078.83
003182,11996001410,2537.92
003184,11996003040,536.46
003185,11996003100,1153.54
003186,11996003140,1226.45
003188,11996003390,1244.63
003189,11996003410,765.38
003190,11999004200,1217.42
003194,12000007001,65.76
003195,12000010010,853.29
003197,12000012001,922.72
003199,12015000000,1462.42
003201,12030007003,2025.68
003204,12047080010,930.54
003207,12071010100,448.19
003208,12071010310,1682.22
003209,12071010380,2418.47
003212,12071030130,1886.38
003214,12071030460,952.91
003216,12074002001,1196.23
