Ra_ItemID	CertNum	Parcel	FaceValue	Bid	Tax Year	IsHomestead	Tax Years Unpaid	Bankruptcy_Flag	Property_Address_1	Property_Address_2	Property_City	Property_Zip
6329770	1091	"03399040003"	104.66		2019	0	0	0				     
6330506	1091	"05376000530"	98.77		2020	0	0	0				     
6329778	1092	"03399040020"	108.6		2019	0	0	0				     
6330115	1092	"04984020012"	262.25		2022	0	0	0				     
6330514	1094	"05407000902"	75.2		2020	0	0	0				     
6329784	1094	"03399050011"	104.66		2019	0	0	0				     
6330121	1094	"04985001000"	174.37		2022	0	0	0				     
6330122	1095	"05001010110"	967.88		2022	1	0	0	11581 74TH TRL		LIVE OAK	32064
6330527	1096	"05417000985"	61.07		2020	0	0	0				     
6329792	1096	"03399050018"	133.34		2019	0	0	0				     
6330123	1096	"05001010120"	1256.05		2022	0	0	0	11588 74TH TRL		LIVE OAK	32064
6330124	1097	"05001020040"	1215.17		2022	0	0	0	11525 74TH TRL		LIVE OAK	32064
6330125	1099	"05001030050"	1336.36		2022	0	0	0	11556 74TH TRL		LIVE OAK	32064
6330126	1101	"05001030090"	604.92		2022	1	0	0	11567 74TH TRC		LIVE OAK	32064
6330127	1102	"05001030120"	959.6		2022	1	0	0	11595 74TH TRC		LIVE OAK	32064
6330128	1103	"05020001000"	1317.24		2022	0	0	0	7291 CR 249		LIVE OAK	32064
6329803	1104	"03399080023"	104.66		2019	0	0	0				     
6330129	1104	"05043010010"	241.23		2022	0	0	0				     
6329808	1105	"03399080024"	99.47		2019	0	0	0				     
6330130	1105	"05046001001"	305.25		2022	0	0	0	620 LIME AVE NW		LIVE OAK	32064
6330340	1106	"04680001000"	73.44		2016	0	0	0				     
6330539	1106	"05461050150"	115.62		2020	0	0	0				     
6330136	1106	"05062000000"	157.53		2022	0	0	0				     
6330347	1107	"04680002000"	82.13		2016	0	0	0				     
6330500	1107	"05366000370"	62.3		2021	0	0	0				     
6330507	1109	"05376000530"	90.04		2021	0	0	0				     
6330138	1110	"05066000000"	139.09		2022	0	0	0				     
6329271	1111	"04586001000"	61.05		2018	0	0	0				     
6330515	1111	"05407000902"	69.01		2021	0	0	0				     
6330521	1112	"05414000982"	56.38		2021	0	0	0				     
6330170	1112	"05088002000"	200.8		2022	0	0	0	5846 RAILROAD ST		LIVE OAK	32064
6330365	1113	"04682001000"	67.54		2016	0	0	0				     
6330528	1113	"05417000985"	56.38		2021	0	0	0				     
6330171	1113	"05095001010"	56.75		2022	0	0	0				     
6330372	1114	"04682002000"	67.54		2016	0	0	0				     
6330531	1114	"05427020090"	66.75		2021	1	0	0	318 WOODS AVE		LIVE OAK	32064
6330172	1114	"05096000000"	764.44		2022	0	0	0	1204 2ND ST		LIVE OAK	32064
6329816	1115	"03406080080"	104.66		2019	0	0	0				     
6330173	1115	"05098000000"	289.47		2022	0	0	0				     
6329823	1116	"03406080090"	104.66		2019	0	0	0				     
6330174	1116	"05109004001"	569.9		2022	1	0	0	12708 72ND TRL		LIVE OAK	32064
6330552	1117	"05496110040"	120.76		2020	0	0	0				     
6330339	1118	"04680001000"	67.7		2017	0	0	0				     
6329829	1118	"03406080120"	104.66		2019	0	0	0				     
6330554	1118	"05497110080"	184.49		2020	0	0	0				     
6330175	1118	"05109023000"	671.97		2022	0	0	0	12596 72ND TERR		LIVE OAK	32060
6330346	1119	"04680002000"	75.65		2017	0	0	0				     
6330176	1119	"05109027000"	770.96		2022	0	0	0	12574 72ND TERR		LIVE OAK	32064
6330177	1120	"05109032000"	503.19		2022	1	0	0	12708 72ND TERR		LIVE OAK	32064
6329837	1121	"03406080170"	104.66		2019	0	0	0				     
6330178	1121	"05112001000"	428.26		2022	0	0	0				     
6329844	1122	"03406080200"	104.66		2019	0	0	0				     
6330179	1122	"05115000010"	121.54		2022	0	0	0				     
6329850	1123	"03406080210"	104.66		2019	0	0	0				     
6330540	1123	"05461050150"	105.11		2021	0	0	0				     
6330180	1123	"05121002101"	550.04		2022	1	0	0	12747 RAILROAD ST		LIVE OAK	32064
6329857	1124	"03407090080"	104.66		2019	0	0	0				     
6330565	1124	"05545030120"	166.86		2020	0	0	0				     
6330181	1124	"05121002104"	446.53		2022	1	0	0	12707 RAILROAD ST		LIVE OAK	32064
6329862	1125	"03411090120"	104.66		2019	0	0	0				     
6330364	1126	"04682001000"	62.31		2017	0	0	0				     
6329869	1126	"03416010010"	104.66		2019	0	0	0				     
6330568	1126	"05550050070"	124.52		2020	0	0	0				     
6330371	1127	"04682002000"	62.31		2017	0	0	0				     
6329876	1127	"03417010020"	104.66		2019	0	0	0				     
6329883	1128	"03420010110"	133.34		2019	0	0	0				     
6330182	1128	"05164000110"	1172.28		2022	0	0	0	444 EVELYN AVE		LIVE OAK	32064
6330183	1129	"05170000180"	307.13		2022	0	0	0	418 EVELYN AVE NW		LIVE OAK	32064
6330575	1130	"05582010200"	85.41		2020	0	0	0				     
6329890	1130	"03427050010"	104.66		2019	0	0	0				     
6330184	1130	"05171000190"	559.53		2022	1	0	0	414 EVELYN AVE NW		LIVE OAK	32064
6330581	1131	"05589020240"	85.06		2020	0	0	0				     
6330210	1131	"05174000000"	1640.2		2022	0	0	0	13153 RAILROAD ST		LIVE OAK	32064
6329897	1132	"03434030010"	104.66		2019	0	0	0				     
6330211	1132	"05175000029"	903.86		2022	0	0	0	13352 76TH TERR		LIVE OAK	32064
6330212	1133	"05175000031"	1245.94		2022	0	0	0	13355 76TH TERR		LIVE OAK	32064
6329905	1134	"03442090220"	104.66		2019	0	0	0				     
6330213	1134	"05175000573"	859.51		2022	0	0	0	7840 137TH PL		LIVE OAK	32064
6329912	1135	"03442090230"	104.66		2019	0	0	0				     
6329918	1136	"03443100030"	96.79		2019	0	0	0				     
6330556	1136	"05508140110"	79.57		2021	1	0	0	116 LAFAYETTE AVE SW		LIVE OAK	32064
6330338	1137	"04680001000"	62.18		2018	0	0	0				     
6330214	1137	"05183001000"	85.32		2022	0	0	0	1306 SW 6TH ST		LIVE OAK	32064
6330345	1138	"04680002000"	69.34		2018	0	0	0				     
6330215	1138	"05197020180"	96.57		2022	0	0	0				     
6330216	1139	"05201020190"	96.99		2022	0	0	0				     
6329927	1140	"03443100200"	108.6		2019	0	0	0				     
6330217	1140	"05206000000"	1483.16		2022	0	0	0	12986 HWY 90		LIVE OAK	32064
6329934	1141	"03443100220"	104.66		2019	0	0	0				     
6330218	1141	"05217000000"	4468.82		2022	0	0	0	7601 133RD RD		LIVE OAK	32064
6330363	1142	"04682001000"	57.26		2018	0	0	0				     
6329941	1142	"03444110010"	104.66		2019	0	0	0				     
6330219	1142	"05217001000"	102.28		2022	0	0	0				     
6330370	1143	"04682002000"	57.26		2018	0	0	0				     
6330278	1144	"05220000491"	1127.12		2022	0	0	0	7853 139TH DR		LIVE OAK	32064
6329947	1145	"03444110170"	104.66		2019	0	0	0				     
6330279	1145	"05220000501"	678.32		2022	0	0	0	13996 78TH PL		LIVE OAK	32064
6329952	1146	"03444110180"	104.66		2019	0	0	0				     
6330284	1146	"05220000562"	82.92		2022	0	0	0				     
6330582	1147	"05589020240"	77.82		2021	0	0	0				     
6329960	1147	"03446110220"	104.66		2019	0	0	0				     
6330285	1147	"05224002001"	883.7		2022	0	0	0	13900 74TH ST		LIVE OAK	32064
6329965	1148	"03447110230"	133.34		2019	0	0	0				     
6330286	1148	"05224002002"	444.23		2022	0	0	0				     
6329975	1149	"03456120200"	104.66		2019	0	0	0				     
6330287	1149	"05224005000"	2381.03		2022	0	0	0	13760 74TH ST		LIVE OAK	32064
6330288	1150	"05225000000"	486.27		2022	0	0	0				     
6329982	1151	"03462130110"	104.66		2019	0	0	0				     
6330290	1151	"05234000000"	775.42		2022	0	0	0	7474 137TH PL		LIVE OAK	32064
6329987	1152	"03463130120"	104.66		2019	0	0	0				     
6329993	1153	"03466130170"	104.66		2019	0	0	0				     
6330461	1153	"05269000650"	446.12		2022	1	0	0	13529 80TH TERR		LIVE OAK	32064
6329998	1154	"03467130180"	108.6		2019	0	0	0				     
6330005	1156	"03468130210"	190.63		2019	0	0	0				     
6330011	1157	"03469140010"	104.66		2019	0	0	0				     
6330485	1157	"05293010100"	2910.57		2022	0	0	0	603 INDUSTRIAL AVE		LIVE OAK	32064
6330018	1158	"03470140020"	133.34		2019	0	0	0				     
6330022	1159	"03471140040"	108.6		2019	0	0	0				     
6330486	1160	"05303000021"	72.24		2022	0	0	0				     
6330027	1160	"03473140210"	104.66		2019	0	0	0				     
6330034	1161	"03474140220"	104.66		2019	0	0	0				     
6329295	1162	"04893000005"	189.31		2016	0	0	0				     
6330668	1163	"05882080011"	137.67		2020	0	0	0				     
6330487	1163	"05312010010"	1342.66		2022	0	0	0	200 JOHNSON AVE		LIVE OAK	32064
6330042	1164	"03488050050"	153.6		2019	0	0	0				     
6330488	1164	"05312020040"	1292.09		2022	0	0	0	207 JOHNSON AVE		LIVE OAK	32064
6330047	1165	"03488050110"	116.14		2019	0	0	0				     
6330489	1165	"05312020080"	1234.12		2022	0	0	0	932 5TH ST		LIVE OAK	32064
6330490	1166	"05313020030"	440.66		2022	1	0	0	195 JOHNSON AVE		LIVE OAK	32064
6330054	1167	"03488050190"	136.21		2019	0	0	0				     
6330491	1167	"05313020040"	814.14		2022	1	0	0	193 JOHNSON BLVD		LIVE OAK	32064
6330060	1168	"03488050220"	116.14		2019	0	0	0				     
6330492	1168	"05313040030"	764.07		2022	1	0	0	193 RICHARDSON BLVD		LIVE OAK	32064
6330065	1169	"03488050240"	96.07		2019	0	0	0				     
6330493	1169	"05347000120"	595.36		2022	0	0	0	412 CARVER BLVD SW		LIVE OAK	32064
6329294	1169	"04893000005"	172.77		2017	0	0	0				     
6330494	1170	"05354000220"	206.8		2022	0	0	0	419 RICHARDSON BLVD		LIVE OAK	32064
6330501	1171	"05366000370"	62.08		2022	0	0	0				     
6330072	1171	"03491080050"	156.24		2019	0	0	0				     
6330508	1172	"05376000530"	78.57		2022	0	0	0				     
6330079	1172	"03496080240"	116.14		2019	0	0	0				     
6330086	1174	"03497090080"	216.43		2019	0	0	0				     
6330509	1174	"05400000840"	1055.4		2022	1	0	0				     
6330516	1175	"05407000902"	59.78		2022	0	0	0				     
6330091	1175	"03497090120"	116.14		2019	0	0	0				     
6330522	1176	"05414000982"	49.6		2022	0	0	0				     
6330098	1176	"03497090160"	116.14		2019	0	0	0				     
6330529	1177	"05417000985"	49.6		2022	0	0	0				     
6330103	1177	"03497090180"	96.07		2019	0	0	0				     
6330530	1178	"05425020060"	93.28		2022	0	0	0				     
6330532	1179	"05427020090"	70.7		2022	1	0	0	318 WOODS AVE		LIVE OAK	32064
6330669	1180	"05882080011"	124.78		2021	0	0	0				     
6330694	1182	"06074040032"	164.41		2020	0	0	0				     
6330533	1183	"05442040040"	788.19		2022	0	0	0	1215 6TH ST		LIVE OAK	32064
6330534	1184	"05443040050"	93.28		2022	0	0	0				     
6330535	1186	"05452050011"	116.91		2022	0	0	0				     
6330118	1188	"04985001000"	209.11		2016	0	0	0				     
6330541	1189	"05461050150"	93.28		2022	0	0	0				     
6330542	1190	"05464060010"	683.74		2022	0	0	0	141 LAFAYTTE AVE		LIVE OAK	32064
6330543	1191	"05466060050"	1426.07		2022	0	0	0	211 TAYLOR AVE		LIVE OAK	32064
6330544	1192	"05466060080"	1363.84		2022	0	0	0	210 LAFAYETTE AVE SW		LIVE OAK	32064
6329299	1192	"04893001000"	202.27		2018	0	0	0				     
6330545	1193	"05468060100"	334.67		2022	0	0	0	593 6TH ST		LIVE OAK	32064
6330546	1195	"05478070120"	366.34		2022	0	0	0	625 6TH ST		LIVE OAK	32064
6330547	1197	"05489100020"	423.45		2022	0	0	0	70 LAFAYETTE AVE		LIVE OAK	32064
6330548	1198	"05494110010"	166.49		2022	0	0	0	69 LAFAYETTE AVE		LIVE OAK	32064
6330553	1199	"05496110040"	97.35		2022	0	0	0				     
6330555	1200	"05497110080"	146.72		2022	0	0	0				     
6330557	1201	"05510140130"	1275.83		2022	0	0	0	33 LAFAYETTE AVE		LIVE OAK	32064
6330117	1202	"04985001000"	190.47		2017	0	0	0				     
6330558	1203	"05532020030"	304.03		2022	0	0	0	804 5TH ST		LIVE OAK	32064
6330559	1205	"05543030060"	935.63		2022	0	0	0	328 HORNE AVE		LIVE OAK	32064
6330133	1206	"05062000000"	186.39		2016	0	0	0				     
6330563	1206	"05545030120"	130.87		2022	0	0	0				     
6330686	1207	"06063020021"	60.4		2021	0	0	0				     
6330566	1207	"05546030150"	100.41		2022	0	0	0	118 LINCOLN AVE		LIVE OAK	32064
6330569	1210	"05573100020"	129.02		2022	0	0	0	407 CARVER AVE SW		LIVE OAK	32064
6330573	1211	"05582010200"	68.19		2022	0	0	0				     
6330695	1211	"06074040032"	148.67		2021	0	0	0				     
6330579	1212	"05589020240"	67.94		2022	0	0	0				     
6330583	1213	"05599030100"	354.89		2022	0	0	0	165 TAYLOR AVE		LIVE OAK	32064
6330584	1215	"05601030500"	372.22		2022	0	0	0	237 TAYLOR AVE		LIVE OAK	32064
6330119	1216	"04985001000"	182.12		2019	0	0	0				     
6330585	1216	"05608030640"	634.35		2022	0	0	0	501 LINCOLN AVE SW		LIVE OAK	32064
6330586	1217	"05612040710"	95.7		2022	0	0	0	902 DOUGLAS ST		LIVE OAK	32064
6330587	1218	"05616040780"	710.52		2022	0	0	0	420 LINCOLN AVE		LIVE OAK	32064
6330116	1220	"04985001000"	193.81		2018	0	0	0				     
6330702	1220	"06126010180"	159.62		2021	1	0	0	521 WALKER AVE S		LIVE OAK	32064
6330635	1221	"05682020010"	1129.25		2022	0	0	0	11 10TH ST		LIVE OAK	32064
6330132	1222	"05062000000"	170.13		2017	0	0	0				     
6330638	1222	"05692020200"	112.36		2022	0	0	0	812 10TH ST SW		LIVE OAK	32064
6330639	1223	"05733020470"	231.22		2022	1	0	0	303 WINDERWEEDLE ST		LIVE OAK	32064
6330643	1225	"05735030300"	115.29		2022	0	0	0				     
6330645	1226	"05746040200"	383.51		2022	0	0	0	916 BROOME AVE NW		LIVE OAK	32064
6330134	1227	"05062000000"	164.01		2019	0	0	0				     
6330646	1227	"05758020040"	120.47		2022	1	0	0	407 HAMILTON AVE		LIVE OAK	32064
6330650	1228	"05763030010"	155.16		2022	0	0	0	508 ANDERSON ST		LIVE OAK	32064
6330651	1229	"05776070020"	591.58		2022	0	0	0				     
6330137	1231	"05066000000"	144.63		2019	0	0	0				     
6330652	1231	"05783090010"	381.68		2022	0	0	0	611 ANDERSON ST		LIVE OAK	32064
6330139	1234	"02108001000"	46.85		2019	0	0	0				     
6330653	1234	"05807150022"	211.77		2022	0	0	0	612 DEMOREST ST		LIVE OAK	32064
6330654	1235	"05813160020"	844.39		2022	0	0	0	241 HILLMAN AVE		LIVE OAK	32064
6330748	1235	"06520210050"	107.94		2020	0	0	0				     
6330721	1238	"06212420100"	112.61		2021	0	0	0				     
6330655	1238	"05823180010"	510.8		2022	0	0	0	707 HILLMAN AVE		LIVE OAK	32064
6330659	1239	"05824180020"	214.45		2022	0	0	0				     
6330131	1240	"05062000000"	175.15		2018	0	0	0				     
6330661	1242	"05846230010"	217.96		2022	0	0	0				     
6330662	1244	"05860260002"	51.86		2022	0	0	0				     
6330666	1245	"05882080011"	116.58		2022	0	0	0				     
6330670	1248	"05941120020"	844.13		2022	0	0	0	410 SHELBY AVE		LIVE OAK	32064
6330156	1252	"03047001000"	54.02		2019	0	0	0				     
6330671	1252	"05959160011"	1334.42		2022	0	0	0	313 SCRIVEN ST		LIVE OAK	32064
6330672	1253	"05963160040"	842.81		2022	1	0	0	518 DUVAL ST W		LIVE OAK	32064
6330673	1254	"05971180011"	1263.14		2022	0	0	0	217 WALKER AVE NW		LIVE OAK	32064
6330674	1256	"05973180020"	461.1		2022	0	0	0				     
6330766	1257	"06623390080"	115.62		2020	0	0	0				     
6330675	1258	"05979190030"	67.51		2022	1	0	0	713 DUVAL ST W		LIVE OAK	32064
6330676	1259	"05987200051"	860.5		2022	1	0	0	201 IRVIN ST		LIVE OAK	32064
6330677	1260	"05991210042"	506.99		2022	0	0	0	202 IRVIN AVE NW		LIVE OAK	32064
6330678	1261	"06000220042"	1419.04		2022	0	0	0	520 4TH ST NW		LIVE OAK	32064
6330679	1262	"06044100082"	1830.76		2022	0	0	0	1138 2ND ST		LIVE OAK	32064
6330749	1264	"06520210050"	98.25		2021	0	0	0				     
6330680	1267	"06061010082"	950.73		2022	0	0	0	428 WALKER AVE		LIVE OAK	32064
6330681	1268	"06061010083"	558.38		2022	0	0	0	812 7TH AVE		LIVE OAK	32064
6330682	1269	"06061010084"	873.94		2022	0	0	0	424 WALKER AVE SW		LIVE OAK	32064
6330683	1270	"06063020021"	52.56		2022	0	0	0				     
6330687	1271	"06063020040"	1021.08		2022	1	0	0	212 WALKER AVE SW		LIVE OAK	32064
6330790	1271	"06813650091"	70.64		2020	0	0	0				     
6330688	1272	"06072040012"	1295.38		2022	0	0	0	101 GREEN AVE		LIVE OAK	32064
6330692	1273	"06074040032"	128.99		2022	0	0	0				     
6330696	1274	"06076040071"	132.26		2022	0	0	0				     
6330697	1275	"06079040081"	128.99		2022	0	0	0				     
6330698	1276	"06086050120"	382.2		2022	0	0	0				     
6330699	1277	"06089060050"	652.42		2022	1	0	0	846 7TH ST SW		LIVE OAK	32064
6330838	1277	"06872700131"	110.13		2020	0	0	0				     
6330845	1278	"06874700140"	110.36		2020	0	0	0				     
6330700	1280	"06100080120"	443.24		2022	0	0	0				     
6330280	1281	"05220000562"	98.39		2018	0	0	0				     
6330496	1282	"05366000370"	52.03		2017	0	0	0				     
6330701	1282	"06126010180"	149.63		2022	1	0	0	521 WALKER AVE S		LIVE OAK	32064
6330703	1283	"06134020130"	42.33		2022	1	0	0	533 WALKER AVE S		LIVE OAK	32064
6330705	1284	"06146010031"	412.82		2022	0	0	0	613 7TH AVE		LIVE OAK	32064
6330497	1284	"05366000370"	52.49		2016	0	0	0				     
6330503	1285	"05376000530"	113.69		2017	0	0	0				     
6330851	1285	"06902710250"	85.26		2020	0	0	0				     
6330707	1286	"06148010033"	81.01		2022	0	0	0				     
6330504	1286	"05376000530"	124.09		2016	0	0	0				     
6330767	1287	"06623390080"	105.11		2021	0	0	0				     
6330708	1287	"06153020010"	1434.44		2022	0	0	0	520 SCRIVEN AVE		LIVE OAK	32064
6330709	1288	"06153020011"	241.26		2022	0	0	0	526 SCRIVEN AVE SW		LIVE OAK	32064
6330862	1289	"06922720050"	124.77		2020	0	0	0				     
6330868	1290	"06926720082"	282.9		2020	0	0	0				     
6330710	1290	"06175030190"	1053.24		2022	0	0	0	629 IRVIN ST SW		LIVE OAK	32064
6330511	1290	"05407000902"	81.64		2017	0	0	0				     
6330518	1291	"05414000982"	62.44		2017	0	0	0				     
6330711	1291	"06180030260"	213.39		2022	0	0	0				     
6330524	1292	"05417000985"	62.44		2017	0	0	0				     
6330512	1293	"05407000902"	88.78		2016	0	0	0				     
6330187	1293	"00131005000"	163.38		2019	0	0	0				     
6330519	1294	"05414000982"	67.52		2016	0	0	0				     
6330880	1294	"06957730040"	77.24		2020	0	0	0				     
6330712	1294	"06199410050"	1456.37		2022	0	0	0	521 9TH ST		LIVE OAK	32064
6330887	1295	"06959730070"	99.9		2020	0	0	0				     
6330713	1295	"06206410120"	1007.73		2022	0	0	0	620 HOUSTON AVE		LIVE OAK	32064
6330525	1295	"05417000985"	67.52		2016	0	0	0				     
6330894	1297	"06966730132"	80.88		2020	0	0	0				     
6330714	1297	"06210420070"	867.74		2022	0	0	0	690 ORCHARD ST		LIVE OAK	32064
6330715	1298	"06212420090"	938.32		2022	1	0	0	522 ORCHARD ST SW		LIVE OAK	32064
6330719	1299	"06212420100"	97.99		2022	0	0	0				     
6330722	1300	"06214430010"	1602.91		2022	0	0	0	503 ORCHARD ST		LIVE OAK	32064
6330726	1301	"06217430040"	160.85		2022	0	0	0				     
6330194	1302	"00363000001"	56.74		2019	0	0	0				     
6330202	1303	"11994000020"	27.61		2019	0	7	0				     
6330907	1303	"07028040070"	94.3		2020	0	0	0				     
6330728	1303	"06227430270"	110.32		2022	0	0	0				     
6330729	1305	"06230420030"	868.21		2022	0	0	0	624 HOUSTON AVE SW		LIVE OAK	32064
6330495	1306	"05366000370"	52.04		2018	0	0	0				     
6330537	1306	"05461050150"	136.61		2017	0	0	0				     
6330730	1307	"06240020011"	843.66		2022	0	0	0				     
6330791	1308	"06813650091"	64.93		2021	0	0	0				     
6330916	1309	"07050020091"	63.01		2020	0	0	0				     
6330731	1309	"06287070060"	797.14		2022	1	0	0	612 DEMOREST ST		LIVE OAK	32064
6330502	1309	"05376000530"	104.35		2018	0	0	0				     
6330510	1311	"05407000902"	75.09		2018	0	0	0				     
6330732	1311	"06299120020"	650.45		2022	1	0	0	519 WHITE AVE S		LIVE OAK	32064
6330517	1312	"05414000982"	57.54		2018	0	0	0				     
6330523	1313	"05417000985"	57.54		2018	0	0	0				     
6330839	1313	"06872700131"	100.21		2021	0	0	0				     
6330733	1313	"06339010041"	1468.16		2022	0	0	0				     
6330926	1314	"07071010071"	142.01		2020	0	0	0				     
6330734	1314	"06371060011"	3161.48		2022	0	0	0				     
6330932	1315	"07075020021"	181.69		2020	0	0	0				     
6330735	1315	"06393070200"	5041.38		2022	0	0	0	209 HOWARD ST		LIVE OAK	32064
6330736	1316	"06425130002"	76.51		2022	0	0	0				     
6330737	1317	"06427130004"	76.51		2022	0	0	0				     
6330738	1318	"06451150071"	819.79		2022	1	0	0	213 WEAVER ST		LIVE OAK	32064
6330550	1319	"05496110040"	143.55		2017	0	0	0				     
6330739	1321	"06503200020"	865.47		2022	0	0	0	348 HOUSTON AVE		LIVE OAK	32064
6330852	1322	"06902710250"	77.99		2021	0	0	0				     
6330740	1323	"06505200031"	490.48		2022	1	0	0	611 HOUSTON AVE SW		LIVE OAK	32064
6330741	1324	"06508200042"	808.37		2022	0	0	0	424 MAPLE ST		LIVE OAK	32064
6330742	1325	"06517210110"	1071.31		2022	0	0	0	627 HOUSTON AVE		LIVE OAK	32064
6330746	1326	"06520210050"	85.64		2022	0	0	0				     
6330536	1327	"05461050150"	125.27		2018	0	0	0				     
6330752	1329	"06528210151"	249.71		2022	0	0	0				     
6330753	1331	"06581260041"	2974		2022	0	0	0	517 HOWARD ST		LIVE OAK	32064
6330881	1332	"06957730040"	70.82		2021	0	0	0				     
6330561	1332	"05545030120"	210.73		2017	0	0	0				     
6330888	1333	"06959730070"	91.07		2021	0	0	0				     
6330895	1335	"06966730132"	74.09		2021	0	0	0				     
6330754	1335	"06597320270"	380.9		2022	0	0	0				     
6330755	1336	"06597320310"	380.9		2022	0	0	0				     
6330562	1336	"05545030120"	231.22		2016	0	0	0				     
6330898	1337	"06970730152"	227.67		2021	1	0	0	534 ANNA AVE		LIVE OAK	32064
6330756	1337	"06597320330"	380.9		2022	0	0	0				     
6330757	1338	"06597320350"	380.9		2022	0	0	0				     
6330549	1338	"05496110040"	131.62		2018	0	0	0				     
6330567	1338	"05550050070"	164.22		2016	0	0	0				     
6330570	1340	"05582010200"	95.52		2017	0	0	0				     
6330758	1340	"06611340090"	786.7		2022	0	0	0	314 HOUSTON AVE		LIVE OAK	32064
6330759	1341	"06612340111"	74.15		2022	0	0	0	300 HOUSTON AVE		LIVE OAK	32064
6330576	1341	"05589020240"	95.09		2017	0	0	0				     
6330908	1342	"07028040070"	84.28		2021	0	0	0				     
6330910	1343	"07034090120"	60.24		2021	1	0	0	611 GLASS ST		LIVE OAK	32064
6330760	1343	"06614340113"	90.32		2022	0	0	0				     
6330764	1344	"06623390080"	91.54		2022	0	0	0				     
6330226	1344	"08649005000"	53.33		2019	0	0	0				     
6330768	1345	"06626400030"	79.25		2022	0	0	0				     
6330769	1346	"06627400040"	98.58		2022	0	0	0				     
6330770	1347	"06632400080"	568.76		2022	0	0	0	21 9TH ST		LIVE OAK	32064
6330572	1347	"05582010200"	104.09		2016	0	0	0				     
6330560	1347	"05545030120"	192.96		2018	0	0	0				     
6330917	1348	"07050020091"	58.11		2021	0	0	0				     
6330771	1348	"06633400081"	730.4		2022	0	0	0				     
6330578	1349	"05589020240"	103.62		2016	0	0	0				     
6330772	1352	"06656460061"	556.71		2022	1	0	0	317 HAMILTON AVE		LIVE OAK	32064
6330775	1353	"06675500080"	184.29		2022	0	0	0				     
6330776	1354	"06682500170"	84.52		2022	0	0	0	307 FIR ST NE		LIVE OAK	32064
6330777	1355	"06686500010"	540.11		2022	1	0	0	412 HAMILTON ST		LIVE OAK	32064
6330636	1355	"05692020200"	175.91		2017	0	0	0	812 10TH ST SW		LIVE OAK	32064
6330571	1356	"05582010200"	87.76		2018	0	0	0				     
6330778	1356	"06695510001"	1521.02		2022	0	0	0	816 HOWARD ST		LIVE OAK	32064
6330779	1357	"06695510004"	1046.38		2022	0	0	0	800 HOWARD ST W		LIVE OAK	32064
6330640	1357	"05735030300"	178.59		2017	0	0	0				     
6330577	1358	"05589020240"	87.34		2018	0	0	0				     
6330234	1359	"00477000000"	111.01		2019	0	0	0				     
6330946	1359	"07146030021"	79.73		2021	0	0	0				     
6330780	1359	"06715520311"	156.77		2022	0	0	0				     
6330998	1361	"07426000200"	202.81		2020	0	0	0				     
6330647	1361	"05763030010"	252.58		2017	0	0	0	508 ANDERSON ST		LIVE OAK	32064
6330781	1362	"06738550000"	6544.78		2022	0	0	0				     
6330782	1363	"06758570090"	766.25		2022	1	0	0	152 VAN BUREN ST		LIVE OAK	32064
6330783	1364	"06765570180"	1584.04		2022	0	0	0	203 HELVENSTON ST		LIVE OAK	32064
6330637	1365	"05692020200"	160.94		2018	0	0	0	812 10TH ST SW		LIVE OAK	32064
6330784	1366	"06773590013"	615.73		2022	0	0	0				     
6330785	1367	"06777600020"	2227.72		2022	0	0	0	203 HOWARD ST		LIVE OAK	32064
6330641	1367	"05735030300"	163.65		2018	0	0	0				     
6330788	1369	"06813650091"	56.97		2022	0	0	0				     
6330792	1370	"06825680051"	194.54		2022	0	0	0				     
6330241	1370	"00525200021"	125.94		2019	0	0	0				     
6330642	1370	"05735030300"	195.84		2016	0	0	0				     
6330648	1370	"05763030010"	231.19		2018	0	0	0	508 ANDERSON ST		LIVE OAK	32064
6330793	1371	"06826680052"	219.91		2022	0	0	0				     
6330832	1372	"06854700011"	3565.96		2022	0	0	0	970 HAMILTON AVE		LIVE OAK	32064
6330656	1372	"05824180020"	358.56		2017	0	0	0				     
6330649	1374	"05763030010"	277.49		2016	0	0	0	508 ANDERSON ST		LIVE OAK	32064
6330836	1375	"06872700131"	87.32		2022	0	0	0				     
6330843	1376	"06874700140"	135.79		2022	0	0	0				     
6330254	1377	"10637000003"	23.99		2019	0	7	0				     
6330846	1378	"06897710214"	657.55		2022	1	0	0	943 DAVIS ST		LIVE OAK	32064
6330663	1379	"05882080011"	171.06		2017	0	0	0				     
6330849	1380	"06902710250"	75.8		2022	0	0	0				     
6330853	1381	"06905710290"	871.58		2022	0	0	0	1101 DAVIS ST NE		LIVE OAK	32064
6330855	1383	"06911720012"	91.27		2022	0	0	0				     
6331055	1384	"07901000000"	71.87		2020	0	0	0				     
6330860	1384	"06922720050"	98.58		2022	0	0	0				     
6330657	1384	"05824180020"	327.96		2018	0	0	0				     
6330866	1385	"06926720082"	272.69		2022	0	0	0				     
6330869	1387	"06935720133"	1435.62		2022	0	0	0	711 MCGEE ST		LIVE OAK	32064
6331062	1388	"07910000000"	80.84		2020	0	0	0				     
6330658	1388	"05824180020"	394.43		2016	0	0	0				     
6330664	1389	"05882080011"	156.77		2018	0	0	0				     
6330870	1389	"06939720282"	465.14		2022	0	0	0	409 MCGEE ST NE		LIVE OAK	32064
6330874	1390	"06947720350"	67.81		2022	0	0	0	631 WEST AVE		LIVE OAK	32064
