Ra_ItemID	CertNum	Parcel	FaceValue	Bid	Tax Year	IsHomestead	Tax Years Unpaid	Bankruptcy_Flag	Property_Address_1	Property_Address_2	Property_City	Property_Zip
6290600	13937	"293113-994090-028813"	107.93		2022	0	2	0	GAILLARDIA DR		INDIAN LAKE ESTATES	33855
6290601	13938	"293113-994090-028910"	94.38		2022	0	0	0	TROPICANA DR		LAKE WALES	33898
6290602	13939	"293113-994090-028920"	101.14		2022	0	1	0	ALBA DR		INDIAN LAKE ESTATES	33855
6290603	13940	"293113-994090-029001"	94.38		2022	0	0	0	LAGUNA DR		INDIAN LAKE ESTATES	33855
6290604	13941	"293113-994090-029008"	94.38		2022	0	1	0	LAGUNA DR		INDIAN LAKE ESTATES	33855
6290605	13942	"293113-994090-029010"	94.38		2022	0	0	0	LAGUNA DR		INDIAN LAKE ESTATES	33855
6290606	13943	"293113-994090-029105"	101.14		2022	0	3	0	JAPONICA DR		INDIAN LAKE ESTATES	33855
6288565	13943	"272821-834500-000022"	75.47		2018	0	6	0	CRYSTAL AVE		HAINES CITY	33844
6288570	13944	"272821-834510-002260"	78.56		2018	0	6	0	LAKE RUTH DR W		DUNDEE	33838
6290607	13945	"293113-994090-029115"	94.38		2022	0	0	0	LAGUNA DR		INDIAN LAKE ESTATES	33855
6290608	13946	"293113-994090-029121"	94.38		2022	0	0	0	LAGUNA DR		INDIAN LAKE ESTATES	33855
6288576	13946	"272821-834512-000121"	78.56		2018	0	7	0	LAKE RUTH DR		DUNDEE	33838
