RA_ITEMID	ADVNUM	PARCEL	FACEVALUE	BID
6352152	001079	232728-011018-001990	1691.13	
6352153	001080	232729-000000-011090	4843.85	
6352155	001082	232729-000000-011300	170.25	
6352157	001084	232729-000000-011410	8181.06	
6352159	001086	232729-000000-012050	1558.8	
6352160	001087	232729-000000-013020	2947.01	
6352162	001089	232729-000000-014030	1611.11	
6352163	001090	232729-000000-014050	4911	
6352164	001091	232729-000000-014110	4193.41	
6352165	001092	232729-000000-024130	372.22	
6352166	001093	232729-000000-031190	3158.11	
6352167	001094	232729-000000-034110	117.23	
6352168	001095	232729-000000-042080	4659.34	
6352169	001096	232729-000000-042200	648.54	
6352173	001100	232730-000000-024010	6368.17	
6352176	001103	232730-000000-031110	1458.9	
6352178	001105	232730-000000-033120	1247.98	
6352179	001106	232730-000000-033160	1487.84	
6352182	001109	232730-011400-001160	2198.24	
6352185	001112	232730-011400-004030	1726.99	
6352187	001114	232730-011400-004110	2654.53	
6352188	001115	232730-011400-005060	984.74	
6352189	001116	232730-011400-005080	993.77	
6352191	001118	232730-011410-000300	2781.25	
6352192	001119	232730-011410-000311	2714.16	
6352193	001120	232730-011410-000313	598.07	
6352194	001121	232730-011410-000342	1411.41	
6352197	001124	232730-011410-000470	1014.62	
6352198	001125	232730-011410-000480	1014.39	
6352200	001127	232731-011500-000105	1609.1	
6352201	001128	232731-011500-000118	1646.13	
6352203	001130	232731-011500-000705	2104.02	
6352204	001131	232731-011500-000706	406.19	
6352206	001133	232731-011500-000713	1419.72	
6352209	001136	232731-011500-001004	2805.11	
6352211	001138	232731-011500-001006	406.19	
6352212	001139	232731-011500-001007	792.42	
6352216	001143	232731-011510-000152	2569.24	
6352217	001144	232731-011510-000292	1394.88	
6352218	001145	232731-011510-000301	6544.25	
6352219	001146	232731-011510-000430	2422.94	
6352220	001147	232731-011511-000010	1471.87	
6352221	001148	232732-000000-013040	1636.3	
6352222	001149	232732-000000-014090	1688.48	
6352223	001150	232732-000000-022080	1088.29	
6352225	001152	232732-000000-023020	3871.13	
6352230	001157	232732-011600-000120	2489.98	
6352231	001158	232732-011601-000010	1641.6	
6352234	001161	232733-000000-012005	3287.12	
6352235	001162	232733-000000-012019	6076.06	
6352236	001163	232733-000000-013001	9164.38	
6352237	001164	232733-000000-013002	52.7	
6352238	001165	232733-000000-013020	391.3	
6352239	001166	232733-000000-014005	201.28	
6352241	001168	232733-000000-014017	1729.58	
6352242	001169	232733-000000-014023	1485.69	
6352243	001170	232733-000000-014026	155.69	
6352245	001172	232733-000000-014036	66.7	
6352246	001173	232733-000000-014039	1363.44	
6352248	001175	232733-000000-014052	3767.49	
6352249	001176	232733-000000-014057	1097.73	
6352251	001178	232733-000000-014063	742.72	
6352253	001180	232733-000000-031012	1023.78	
6352254	001181	232733-000000-031023	3588.91	
6352258	001185	232733-000000-032004	1504.58	
6352260	001187	232733-000000-032007	1476.37	
6352262	001189	232733-000000-032031	74.65	
6352265	001192	232733-000000-033051	1019.73	
6352266	001193	232733-000000-033062	1067.8	
6352268	001195	232733-000000-033075	1067.93	
6352270	001197	232733-000000-034019	2436.45	
6352271	001198	232733-000000-043005	606.42	
6352272	001199	232733-000000-043012	648.34	
6352274	001201	232733-000000-044014	593.84	
6352275	001202	232733-012000-000105	550.82	
6352276	001203	232733-012002-000230	538.26	
6352277	001204	232733-012002-000350	1454.01	
6352278	001205	232733-012002-000470	652.01	
6352279	001206	232733-012002-000480	2383.55	
6352281	001208	232733-012003-000610	2548.16	
6352282	001209	232733-012003-000850	757.89	
6352283	001210	232733-012003-001010	640.07	
6352285	001212	232733-012004-001300	1222.01	
6352286	001213	232733-012004-001540	1421.17	
6352288	001215	232734-000000-042100	954.22	
6352290	001217	232734-000000-043020	1074.28	
6352291	001218	232734-013000-000160	1838.66	
6352295	001222	232734-013000-000320	3153.63	
6352297	001224	232734-013003-005690	1648.81	
6352298	001225	232734-013003-005770	4320.03	
6352302	001229	232734-013009-001950	6536.41	
6352303	001230	232735-000000-012130	291.76	
6352304	001231	232735-000000-012140	150.99	
6352305	001232	232735-013501-001080	3945.79	
6352306	001233	232735-013501-001320	1652.09	
6352307	001234	232735-013501-002200	4200.72	
6352308	001235	232735-013501-002270	5490.89	
6352309	001236	232735-013502-007040	79.66	
6352310	001237	232735-013502-039020	3185.62	
6352311	001238	232735-013503-012180	3828.44	
6352313	001240	232735-013504-200301	2190.46	
6352320	001247	232736-000000-011020	20285.82	
6352321	001248	232736-000000-011050	6632.13	
6352322	001249	232736-000000-012020	1692.91	
6352323	001250	232736-000000-013020	454.23	
6352324	001251	232736-000000-014010	52.99	
6352325	001252	232736-000000-031010	461.74	
6352326	001253	232736-000000-044090	1591.66	
6352327	001254	232736-000000-044140	7391	
6352328	001255	232736-013900-002011	582.24	
6352329	001256	232736-013900-003110	2089.38	
6352330	001257	232736-013900-003160	473.83	
6352331	001258	232736-013900-003182	682.62	
6352332	001259	232736-013900-004062	399.03	
6352333	001260	232736-013900-005030	1818.65	
6352337	001264	232736-014000-001304	2038.41	
6352340	001267	232736-014500-003180	1131.03	
6352341	001268	232736-014500-004031	887.89	
6352342	001269	232736-014500-004080	1505.9	
6352345	001272	232736-015000-000202	645.7	
6352346	001273	232736-015000-000203	1303.52	
6352348	001275	232736-015500-001014	1493.52	
6352353	001280	232736-015500-001042	1201.41	
6352354	001281	232736-015500-001045	589.25	
6352359	001286	232736-015500-002020	535.64	
6352364	001291	232736-015500-005060	2239.01	
6352365	001292	232736-015500-005172	2347.75	
6352366	001293	232736-015500-006013	120.65	
6352367	001294	232736-015500-006014	646.33	
6352370	001297	232736-015500-006062	1085.19	
6352371	001298	232736-015500-006071	509.35	
6352372	001299	232736-015500-006072	2778.31	
6352373	001300	232736-015500-007012	1524.88	
6352374	001301	232736-015500-007032	1580.39	
6352375	001302	232736-015500-007070	801.14	
6352376	001303	232736-015500-007082	522.29	
6352377	001304	232736-015500-007083	1915.73	
6352378	001305	232736-015500-007092	1196.22	
6352379	001306	232736-015500-007095	222.84	
6352381	001308	232736-015500-008132	1313.55	
6352382	001309	232736-015600-000010	2266.81	
6352384	001311	232736-015700-004101	2683.65	
6352385	001312	232736-016000-001040	429.16	
6352386	001313	232736-016000-002010	2230.43	
6352387	001314	232736-016000-003011	1535.04	
6352388	001315	232736-016000-003012	316.4	
6352390	001317	232736-016000-003160	323.74	
6352391	001318	232736-016000-003190	1007.01	
6352392	001319	232736-016000-003200	1084.3	
6352395	001322	232736-016000-005050	1732.66	
6352396	001323	232736-016000-005170	3326.22	
6352397	001324	232736-016000-006010	822.15	
6352398	001325	232736-016000-006150	1808.38	
6352399	001326	232736-016000-007200	2604.55	
6352400	001327	232736-016010-003090	821.06	
6352401	001328	232736-016010-006040	4628.3	
6352402	001329	232736-016020-007060	4122.49	
6352404	001331	232736-016020-008050	4464.17	
6352405	001332	232736-016022-000250	2780.03	
6352406	001333	232736-016022-000310	2720.62	
6352407	001334	232736-016022-000330	3465.97	
6352412	001339	232736-016026-000120	658.02	
6352414	001341	232736-016026-000790	256.16	
6352416	001343	232801-000000-011060	1437.6	
6352421	001348	232801-000000-021010	43.8	
6352422	001349	232801-000000-021050	2292.07	
6352430	001357	232801-017600-001171	1179.2	
6352431	001358	232801-017600-002120	3044.55	
6352432	001359	232801-018000-010670	1906.29	
6352433	001360	232801-018000-010800	969.49	
6352434	001361	232801-018000-011131	4527.34	
6352435	001362	232801-018000-011170	605.53	
6352436	001363	232801-018000-020060	471.82	
6352437	001364	232801-018000-020340	5163.16	
6352439	001366	232801-018000-020590	2167.15	
6352441	001368	232801-018000-030530	371.6	
6352442	001369	232801-018000-040171	1518.23	
6352444	001371	232801-018300-000020	2631.4	
6352445	001372	232801-018300-000050	2177.27	
6352449	001376	232801-018310-000130	1699.77	
6352452	001379	232802-018500-000820	7200.11	
6352454	001381	232802-019000-001423	189.31	
6352456	001383	232802-019000-003030	136.67	
6352458	001385	232802-019000-003190	2281.7	
6352459	001386	232802-020000-000111	1405.35	
6352460	001387	232802-020500-000070	1960.02	
6352461	001388	232802-020500-000110	653.65	
6352462	001389	232802-020500-000180	686.22	
6352463	001390	232802-020501-000022	118.34	
6352465	001392	232802-020501-000112	54605.64	
6352470	001397	232803-021000-000202	968.31	
6352472	001399	232803-021000-000302	238.8	
6352473	001400	232803-021510-000060	3106.75	
6352474	001401	232803-021510-000210	3682.88	
6352477	001404	232804-000000-011001	2981.07	
6352478	001405	232804-000000-012020	2310.03	
6352479	001406	232804-000000-014039	3377.1	
6352480	001407	232804-000000-022006	818.06	
6352482	001409	232804-000000-023006	603.49	
6352483	001410	232804-000000-023022	623.24	
6352485	001412	232804-000000-023048	2786.94	
6352486	001413	232804-000000-023049	946.15	
6352489	001416	232804-000000-024003	1918.55	
6352491	001418	232804-000000-024010	517.86	
6352492	001419	232804-000000-024011	823.34	
6352496	001423	232804-000000-042004	760.06	
6352497	001424	232804-022000-000114	3782.93	
6352498	001425	232804-022000-000121	1471.85	
6352499	001426	232804-022000-000122	721.25	
6352500	001427	232804-022500-001060	402.7	
6352501	001428	232804-022500-001070	378.73	
6352502	001429	232804-022501-000310	2071.34	
6352503	001430	232804-022501-000340	2341.85	
6352505	001432	232804-022502-000190	859.21	
6352506	001433	232804-022502-000250	1958.25	
6352508	001435	232804-022502-000510	788.91	
6352509	001436	232804-022505-000210	2936.35	
6352510	001437	232804-022506-000910	997.13	
6352511	001438	232804-022508-000141	627.39	
6352515	001442	232805-000000-013230	2905.53	
6352517	001444	232805-023000-002013	933.82	
6352519	001446	232805-023000-002023	2054.51	
6352520	001447	232805-023000-006002	2990.91	
6352521	001448	232805-023002-000050	14143.43	
6352523	001450	232806-000000-033100	376.32	
6352524	001451	232807-024003-000060	1003.89	
6352525	001452	232807-024003-000110	1456.99	
6352527	001454	232807-024004-000040	5771.5	
6352530	001457	232808-000000-042240	38.48	
6352531	001458	232808-000000-044020	3010.21	
6352535	001462	232808-000000-044130	412.45	
6352536	001463	232808-024500-000106	3227.71	
6352537	001464	232808-024500-000107	488.74	
6352538	001465	232808-024500-000108	360.11	
6352539	001466	232808-024500-000110	49.67	
6352540	001467	232808-024500-000301	40.25	
6352541	001468	232808-024500-000702	2849.69	
6352542	001469	232808-024500-001120	1311.1	
6352543	001470	232808-024500-001201	3254.42	
6352544	001471	232808-024500-001202	826.87	
6352549	001476	232809-000000-013090	4930.51	
6352550	001477	232809-000000-014040	1754.63	
6352554	001481	232809-000000-023140	952.98	
6352555	001482	232809-000000-023150	852.48	
6352556	001483	232809-000000-023160	1313	
6352557	001484	232809-000000-023330	743.3	
6352558	001485	232809-000000-024060	2458.12	
6352559	001486	232809-000000-042020	2696.28	
6352560	001487	232809-000000-042190	928.19	
6352561	001488	232809-000000-042320	933.81	
6352563	001490	232809-000000-042370	235.15	
6352564	001491	232809-000000-044020	454.32	
6352565	001492	232809-025000-000022	115.78	
6352566	001493	232809-025510-011200	2483.72	
6352568	001495	232809-025520-001200	2288.96	
6352570	001497	232809-025530-001510	4771.04	
6352573	001500	232809-025530-004020	4771.04	
6352574	001501	232809-025530-004030	4971.5	
6352575	001502	232809-025530-004060	4713.71	
6352576	001503	232809-025531-000090	499.11	
6352578	001505	232809-025531-000230	1794.59	
6352579	001506	232809-025532-000110	3223.95	
6352580	001507	232809-025532-000160	3382.79	
6352582	001509	232810-000000-021001	4437.02	
6352584	001511	232810-000000-023014	2687.25	
6352585	001512	232810-000000-023028	63.72	
6352586	001513	232810-000000-023031	856.83	
6352587	001514	232810-000000-023044	8100.78	
6352588	001515	232810-000000-023046	2608.75	
6352589	001516	232810-000000-023051	3709.3	
6352590	001517	232810-000000-023053	307.47	
6352592	001519	232810-000000-023066	1598.78	
6352593	001520	232810-000000-023067	2790.69	
6352594	001521	232810-000000-023085	1259.87	
6352595	001522	232810-000000-023097	896.28	
6352598	001525	232810-000000-023105	696.2	
6352599	001526	232810-000000-023108	1892.75	
6352601	001528	232810-000000-034002	608.77	
6352602	001529	232810-000000-034007	2031.61	
6352603	001530	232810-000000-034008	89.57	
6352604	001531	232810-000000-034009	508.73	
6352605	001532	232810-000000-041028	2258.55	
6352610	001537	232810-000000-042031	739.44	
6352613	001540	232810-025600-000250	3884.92	
6352615	001542	232810-025600-000330	3355.02	
6352616	001543	232810-025600-000421	1337.93	
6352617	001544	232810-025600-000422	1460.81	
6352618	001545	232810-025600-000431	550.82	
6352619	001546	232810-025600-000432	1460.81	
6352621	001548	232811-000000-014040	1314.58	
6352622	001549	232811-000000-041020	2656.07	
6352625	001552	232811-026500-000715	1507.08	
6352626	001553	232811-026500-000717	2655.52	
6352627	001554	232811-026700-000120	267.95	
6352629	001556	232811-026700-000180	452.09	
6352630	001557	232811-027000-018090	296.48	
6352631	001558	232811-027000-018100	562.81	
6352633	001560	232811-027000-021170	1442.21	
6352635	001562	232811-028000-000603	1077.49	
6352636	001563	232811-029500-001030	1588.14	
6352637	001564	232811-029500-001070	5240.24	
6352638	001565	232811-029500-002020	321.25	
6352639	001566	232811-029500-002032	60.76	
6352641	001568	232811-029500-002260	1199.59	
6352642	001569	232811-029500-002271	387.83	
6352643	001570	232811-029500-002272	1896.66	
6352644	001571	232811-030000-001030	550.82	
6352645	001572	232811-030000-002040	2010.01	
6352650	001577	232811-031000-001111	3665.91	
6352655	001582	232811-031000-003020	1270.35	
6352658	001585	232811-031500-001040	518.03	
6352659	001586	232811-031500-001150	226.68	
6352660	001587	232811-031500-001160	2208.83	
6352661	001588	232811-031500-001180	2158.2	
6352662	001589	232811-031500-002130	1678.82	
6352663	001590	232811-031500-003060	1082.89	
6352665	001592	232811-032000-001040	1967.49	
6352667	001594	232811-032000-001102	110.74	
6352668	001595	232811-032000-001103	1354.11	
6352669	001596	232811-032000-002170	1635.89	
6352671	001598	232811-032000-002371	1971.17	
6352672	001599	232811-032000-002460	369.41	
6352673	001600	232811-032000-003010	2409.33	
6352675	001602	232811-032000-004250	2983.97	
6352676	001603	232811-032000-004320	2555.97	
6352677	001604	232811-032000-005010	1596.79	
6352682	001609	232811-032500-001050	2078.06	
6352683	001610	232811-032500-002030	461.69	
6352684	001611	232811-032500-002080	2203.19	
6352685	001612	232811-032500-002100	2141.84	
6352687	001614	232811-032500-003040	1306.4	
6352688	001615	232811-032500-004010	1325.19	
6352689	001616	232811-032500-005080	1434.65	
6352690	001617	232811-033000-001110	1700.6	
6352691	001618	232811-033000-002020	481.84	
6352692	001619	232811-033000-002040	2522.24	
6352693	001620	232811-033000-003160	2546.94	
6352694	001621	232811-033000-003170	285.73	
6352696	001623	232811-033000-006020	285.69	
6352698	001625	232811-033500-008070	2512.19	
6352699	001626	232811-033500-008080	2512.19	
6352700	001627	232811-033500-008090	2571.33	
6352701	001628	232811-033500-010110	414.82	
6352704	001631	232811-034000-014020	1269.37	
6352707	001634	232811-034000-015160	1550.38	
6352708	001635	232811-034000-015191	2099.26	
6352709	001636	232811-034000-015200	2068.59	
6352710	001637	232811-034000-016080	1078.08	
6352711	001638	232811-034000-016090	1460.03	
6352713	001640	232811-034000-016122	1539.69	
6352714	001641	232811-034000-016170	1579.69	
6352718	001645	232811-034000-018110	2311.44	
6352721	001648	232811-035000-000051	187.34	
6352722	001649	232811-035000-000090	3811.24	
6352723	001650	232811-035000-000331	1324.77	
6352724	001651	232811-035000-000460	2004.82	
6352725	001652	232811-035000-000520	308.94	
6352727	001654	232811-035000-000630	157.17	
6352728	001655	232811-035000-000781	5840.49	
